"","year","region","wine","beer","vodka","champagne","brandy","district"
"1595",2016,"Republic of North Ossetia-Alania",0.5,17.3,0.4,0.4,0.1,"North Caucasian"
"1596",2016,"Smolensk Oblast",7.9,48,6.8,1.6,0.8,"Central"
"1597",2016,"Stavropol Krai",3.8,57.4,2.3,1.1,0.5,"North Caucasian"
"1598",2016,"Tambov Oblast",4.8,58.2,3,0.8,0.4,"Central"
"1599",2016,"Republic of Tatarstan",4.4,59.1,9,0.6,0.5,"Volga"
"1600",2016,"Tver Oblast",7.8,63.6,7.9,1.6,0.7,"Central"
"1601",2016,"Tomsk Oblast",5.1,43.4,4.5,1.4,0.6,"Siberian"
"1602",2016,"Tula Oblast",5.5,43.1,4.7,1,0.5,"Central"
"1603",2016,"Tyumen Oblast",5.1,73.4,8.4,1.9,1.1,"Ural"
"1604",2016,"Udmurt Republic",5.5,58.1,8.6,0.9,0.6,"Volga"
"1605",2016,"Ulyanovsk Oblast",6.6,46.9,4.6,1.1,0.5,"Volga"
"1606",2016,"Khabarovsk Krai",7,73.7,11.2,2.6,0.9,"Far Eastern"
"1607",2016,"Republic of Khakassia",4.3,79.1,4.7,1.4,0.5,"Siberian"
"1608",2016,"Khanty-Mansi Autonomous Okrug (Yugra)",4.3,67.5,9.2,2,1.3,"Ural"
"1609",2016,"Chelyabinsk Oblast",5.3,42.6,5.1,1.2,0.6,"Ural"
"1610",2016,"Chechen Republic",NA,1.2,NA,NA,NA,"North Caucasian"
"1611",2016,"Chuvash Republic",5,42.3,7.7,0.7,0.4,"Volga"
"1612",2016,"Chukotka Autonomous Okrug",3.9,34,11.6,1.8,1.1,"Far Eastern"
"1613",2016,"Sakha (Yakutia) Republic",4.3,56.1,8.2,1.8,0.5,"Far Eastern"
"1614",2016,"Yamalo-Nenets Autonomous Okrug",4.5,75.8,8.2,1.7,1.3,"Ural"
"1615",2016,"Yaroslavl Oblast",10.2,38,8.9,1.4,1,"Central"
