Codice comune;Comune;Maschi;Femmine;Totale;Cittadinanza;Zona geografica;Continente
58058;Mazzano Romano;0;1;1;Camerun;Africa Centro-Meridionale;Africa
58058;Mazzano Romano;0;1;1;Ceca, Repubblica;Unione Europea;Europa
58058;Mazzano Romano;1;0;1;Ecuador;America Centro-Meridionale;America
58058;Mazzano Romano;1;0;1;Egitto;Africa Settentrionale;Africa
58058;Mazzano Romano;0;1;1;Eritrea;Africa Orientale;Africa
58058;Mazzano Romano;0;1;1;Etiopia;Africa Orientale;Africa
58058;Mazzano Romano;0;1;1;Francia;Unione Europea;Europa
58058;Mazzano Romano;0;1;1;Giappone;Asia Orientale;Asia
58058;Mazzano Romano;0;1;1;Iran, Repubblica Islamica del;Asia Occidentale;Asia
58058;Mazzano Romano;1;0;1;Macedonia del Nord;Europa Centro-Orientale;Europa
58058;Mazzano Romano;0;1;1;Malaysia;Asia Orientale;Asia
58058;Mazzano Romano;1;0;1;Russa, Federazione;Europa Centro-Orientale;Europa
58058;Mazzano Romano;0;1;1;Venezuela;America Centro-Meridionale;America
58059;Mentana;751;762;1513;Romania;Unione Europea;Europa
58059;Mentana;354;277;631;Albania;Europa Centro-Orientale;Europa
58059;Mentana;79;62;141;Macedonia del Nord;Europa Centro-Orientale;Europa
58059;Mentana;38;53;91;Moldova;Europa Centro-Orientale;Europa
58059;Mentana;72;14;86;Bangladesh;Asia Centro-Meridionale;Asia
58059;Mentana;28;58;86;Polonia;Unione Europea;Europa
58059;Mentana;28;43;71;Filippine;Asia Orientale;Asia
58059;Mentana;18;46;64;Ucraina;Europa Centro-Orientale;Europa
58059;Mentana;28;33;61;Cinese, Repubblica Popolare;Asia Orientale;Asia
58059;Mentana;19;24;43;Congo (Repubblica del);Africa Centro-Meridionale;Africa
58059;Mentana;34;8;42;Egitto;Africa Settentrionale;Africa
58059;Mentana;24;18;42;Perù;America Centro-Meridionale;America
58059;Mentana;22;10;32;Tunisia;Africa Settentrionale;Africa
58059;Mentana;16;12;28;Ecuador;America Centro-Meridionale;America
58059;Mentana;11;16;27;Camerun;Africa Centro-Meridionale;Africa
58059;Mentana;15;8;23;Kosovo;Europa Centro-Orientale;Europa
58059;Mentana;12;7;19;Sri Lanka (ex Ceylon);Asia Centro-Meridionale;Asia
58059;Mentana;8;10;18;Bulgaria;Unione Europea;Europa
58059;Mentana;6;8;14;Capo Verde;Africa Occidentale;Africa
58059;Mentana;4;8;12;Niger;Africa Occidentale;Africa
58059;Mentana;5;6;11;Marocco;Africa Settentrionale;Africa
58059;Mentana;6;5;11;Nigeria;Africa Occidentale;Africa
58059;Mentana;10;1;11;Pakistan;Asia Centro-Meridionale;Asia
58059;Mentana;3;7;10;Brasile;America Centro-Meridionale;America
58059;Mentana;3;7;10;Francia;Unione Europea;Europa
58059;Mentana;9;1;10;Senegal;Africa Occidentale;Africa
58059;Mentana;2;7;9;Spagna;Unione Europea;Europa
58059;Mentana;7;1;8;Iraq;Asia Occidentale;Asia
58059;Mentana;2;6;8;Portogallo;Unione Europea;Europa
58059;Mentana;3;4;7;Congo, Repubblica democratica del (ex Zaire);Africa Centro-Meridionale;Africa
58059;Mentana;3;4;7;Somalia;Africa Orientale;Africa
58059;Mentana;1;5;6;Colombia;America Centro-Meridionale;America
58059;Mentana;3;3;6;Costa d'Avorio;Africa Occidentale;Africa
58059;Mentana;6;0;6;India;Asia Centro-Meridionale;Asia
58059;Mentana;5;0;5;Afghanistan;Asia Centro-Meridionale;Asia
58059;Mentana;3;2;5;Bolivia;America Centro-Meridionale;America
58059;Mentana;2;3;5;Cuba;America Centro-Meridionale;America
58059;Mentana;2;3;5;El Salvador;America Centro-Meridionale;America
58059;Mentana;4;1;5;Guinea;Africa Occidentale;Africa
58059;Mentana;3;2;5;Madagascar;Africa Orientale;Africa
58059;Mentana;0;5;5;Russa, Federazione;Europa Centro-Orientale;Europa
58059;Mentana;2;2;4;Dominicana, Repubblica;America Centro-Meridionale;America
58059;Mentana;4;0;4;Grecia;Unione Europea;Europa
58059;Mentana;2;2;4;Iran, Repubblica Islamica del;Asia Occidentale;Asia
58059;Mentana;3;0;3;Eritrea;Africa Orientale;Africa
58059;Mentana;1;2;3;Siria;Asia Occidentale;Asia
58059;Mentana;1;2;3;Svezia;Unione Europea;Europa
58059;Mentana;0;2;2;Belgio;Unione Europea;Europa
58059;Mentana;2;0;2;Benin (ex Dahomey);Africa Occidentale;Africa
58059;Mentana;1;1;2;Cile;America Centro-Meridionale;America
58059;Mentana;1;1;2;Corea, Repubblica (Corea del Sud);Asia Orientale;Asia
58059;Mentana;0;2;2;Finlandia;Unione Europea;Europa
58059;Mentana;1;1;2;Regno Unito;Altri paesi europei;Europa
58059;Mentana;0;2;2;Slovacchia;Unione Europea;Europa
58059;Mentana;2;0;2;Stati Uniti d'America;America Settentrionale;America
58059;Mentana;0;1;1;Angola;Africa Centro-Meridionale;Africa
58059;Mentana;1;0;1;Apolide;;
58059;Mentana;0;1;1;Argentina;America Centro-Meridionale;America
58059;Mentana;0;1;1;Bielorussia;Europa Centro-Orientale;Europa
58059;Mentana;1;0;1;Bosnia-Erzegovina;Europa Centro-Orientale;Europa
58059;Mentana;0;1;1;Ceca, Repubblica;Unione Europea;Europa
58059;Mentana;0;1;1;Croazia;Unione Europea;Europa
58059;Mentana;0;1;1;Dominica;America Centro-Meridionale;America
58059;Mentana;0;1;1;Etiopia;Africa Orientale;Africa
58059;Mentana;1;0;1;Gambia;Africa Occidentale;Africa
58059;Mentana;0;1;1;Germania;Unione Europea;Europa
58059;Mentana;1;0;1;Ghana;Africa Occidentale;Africa
58059;Mentana;0;1;1;Guatemala;America Centro-Meridionale;America
58059;Mentana;0;1;1;Honduras;America Centro-Meridionale;America
58059;Mentana;1;0;1;Irlanda;Unione Europea;Europa
58059;Mentana;0;1;1;Kuwait;Asia Occidentale;Asia
58059;Mentana;0;1;1;Libano;Asia Occidentale;Asia
58059;Mentana;0;1;1;Lituania;Unione Europea;Europa
58059;Mentana;0;1;1;Lussemburgo;Unione Europea;Europa
58059;Mentana;1;0;1;Mauritania;Africa Occidentale;Africa
58059;Mentana;0;1;1;Mauritius;Africa Orientale;Africa
58059;Mentana;0;1;1;Mozambico;Africa Orientale;Africa
58059;Mentana;1;0;1;Nicaragua;America Centro-Meridionale;America
58059;Mentana;0;1;1;Paraguay;America Centro-Meridionale;America
58059;Mentana;1;0;1;Serbia, Repubblica di;Europa Centro-Orientale;Europa
58059;Mentana;0;1;1;Sierra Leone;Africa Occidentale;Africa
58059;Mentana;0;1;1;Svizzera;Altri paesi europei;Europa
58059;Mentana;1;0;1;Togo;Africa Occidentale;Africa
58059;Mentana;1;0;1;Turchia;Europa Centro-Orientale;Europa
58059;Mentana;0;1;1;Ungheria;Unione Europea;Europa
58059;Mentana;0;1;1;Vietnam;Asia Orientale;Asia
58060;Monte Compatri;408;459;867;Romania;Unione Europea;Europa
58060;Monte Compatri;81;68;149;Albania;Europa Centro-Orientale;Europa
58060;Monte Compatri;42;37;79;Nigeria;Africa Occidentale;Africa
58060;Monte Compatri;30;40;70;Moldova;Europa Centro-Orientale;Europa
58060;Monte Compatri;12;40;52;Ucraina;Europa Centro-Orientale;Europa
58060;Monte Compatri;9;12;21;Polonia;Unione Europea;Europa
58060;Monte Compatri;18;1;19;Pakistan;Asia Centro-Meridionale;Asia
58060;Monte Compatri;13;5;18;Bangladesh;Asia Centro-Meridionale;Asia
58060;Monte Compatri;6;11;17;Filippine;Asia Orientale;Asia
58060;Monte Compatri;12;5;17;Marocco;Africa Settentrionale;Africa
58060;Monte Compatri;5;11;16;Perù;America Centro-Meridionale;America
58060;Monte Compatri;6;7;13;Cinese, Repubblica Popolare;Asia Orientale;Asia
58060;Monte Compatri;5;5;10;Francia;Unione Europea;Europa
58060;Monte Compatri;5;5;10;Germania;Unione Europea;Europa
58060;Monte Compatri;5;5;10;Kosovo;Europa Centro-Orientale;Europa
58060;Monte Compatri;2;8;10;Russa, Federazione;Europa Centro-Orientale;Europa
58060;Monte Compatri;7;2;9;India;Asia Centro-Meridionale;Asia
58060;Monte Compatri;6;3;9;Regno Unito;Altri paesi europei;Europa
58060;Monte Compatri;0;6;6;Bielorussia;Europa Centro-Orientale;Europa
58060;Monte Compatri;2;4;6;Cuba;America Centro-Meridionale;America
58060;Monte Compatri;3;3;6;Egitto;Africa Settentrionale;Africa
58060;Monte Compatri;2;4;6;Venezuela;America Centro-Meridionale;America
58060;Monte Compatri;2;3;5;Algeria;Africa Settentrionale;Africa
58060;Monte Compatri;3;2;5;Macedonia del Nord;Europa Centro-Orientale;Europa
58060;Monte Compatri;3;2;5;Sri Lanka (ex Ceylon);Asia Centro-Meridionale;Asia
58060;Monte Compatri;3;2;5;Tunisia;Africa Settentrionale;Africa
58060;Monte Compatri;0;4;4;Brasile;America Centro-Meridionale;America
58060;Monte Compatri;4;0;4;Costa d'Avorio;Africa Occidentale;Africa
58060;Monte Compatri;2;2;4;Dominicana, Repubblica;America Centro-Meridionale;America
58060;Monte Compatri;4;0;4;Senegal;Africa Occidentale;Africa
58060;Monte Compatri;1;3;4;Serbia, Repubblica di;Europa Centro-Orientale;Europa
58060;Monte Compatri;1;3;4;Spagna;Unione Europea;Europa
58060;Monte Compatri;0;3;3;Argentina;America Centro-Meridionale;America
58060;Monte Compatri;3;0;3;Austria;Unione Europea;Europa
58060;Monte Compatri;0;3;3;Bulgaria;Unione Europea;Europa
58060;Monte Compatri;2;1;3;Burkina Faso (ex Alto Volta);Africa Occidentale;Africa
58060;Monte Compatri;2;1;3;Ecuador;America Centro-Meridionale;America
58060;Monte Compatri;2;1;3;Gambia;Africa Occidentale;Africa
58060;Monte Compatri;0;3;3;Georgia;Asia Occidentale;Asia
58060;Monte Compatri;0;3;3;Guatemala;America Centro-Meridionale;America
58060;Monte Compatri;0;3;3;Messico;America Centro-Meridionale;America
58060;Monte Compatri;1;2;3;Ungheria;Unione Europea;Europa
58060;Monte Compatri;2;0;2;Bosnia-Erzegovina;Europa Centro-Orientale;Europa
58060;Monte Compatri;1;1;2;Colombia;America Centro-Meridionale;America
58060;Monte Compatri;1;1;2;Portogallo;Unione Europea;Europa
58060;Monte Compatri;0;2;2;Stati Uniti d'America;America Settentrionale;America
58060;Monte Compatri;0;2;2;Svezia;Unione Europea;Europa
58060;Monte Compatri;1;0;1;Afghanistan;Asia Centro-Meridionale;Asia
58060;Monte Compatri;0;1;1;Belgio;Unione Europea;Europa
58060;Monte Compatri;1;0;1;Camerun;Africa Centro-Meridionale;Africa
58060;Monte Compatri;0;1;1;Ceca, Repubblica;Unione Europea;Europa
58060;Monte Compatri;0;1;1;Cile;America Centro-Meridionale;America
58060;Monte Compatri;0;1;1;Etiopia;Africa Orientale;Africa
58060;Monte Compatri;0;1;1;Giappone;Asia Orientale;Asia
58060;Monte Compatri;1;0;1;Grecia;Unione Europea;Europa
58060;Monte Compatri;0;1;1;Kenya;Africa Orientale;Africa
58060;Monte Compatri;0;1;1;Libano;Asia Occidentale;Asia
58060;Monte Compatri;1;0;1;Niger;Africa Occidentale;Africa
58060;Monte Compatri;0;1;1;Norvegia;Altri paesi europei;Europa
58060;Monte Compatri;1;0;1;Paesi Bassi;Unione Europea;Europa
58060;Monte Compatri;1;0;1;Sierra Leone;Africa Occidentale;Africa
58060;Monte Compatri;0;1;1;Singapore;Asia Orientale;Asia
58060;Monte Compatri;0;1;1;Slovacchia;Unione Europea;Europa
58060;Monte Compatri;0;1;1;Thailandia;Asia Orientale;Asia
58061;Monteflavio;25;21;46;Macedonia del Nord;Europa Centro-Orientale;Europa
58061;Monteflavio;17;25;42;Romania;Unione Europea;Europa
58061;Monteflavio;3;4;7;Albania;Europa Centro-Orientale;Europa
58061;Monteflavio;3;2;5;Polonia;Unione Europea;Europa
58061;Monteflavio;1;2;3;Marocco;Africa Settentrionale;Africa
58061;Monteflavio;1;1;2;Serbia, Repubblica di;Europa Centro-Orientale;Europa
58061;Monteflavio;1;0;1;Iran, Repubblica Islamica del;Asia Occidentale;Asia
58062;Montelanico;36;46;82;Romania;Unione Europea;Europa
58062;Montelanico;27;38;65;Bulgaria;Unione Europea;Europa
58062;Montelanico;8;2;10;Nigeria;Africa Occidentale;Africa
58062;Montelanico;9;0;9;Iraq;Asia Occidentale;Asia
58062;Montelanico;2;3;5;Marocco;Africa Settentrionale;Africa
58062;Montelanico;1;1;2;Congo, Repubblica democratica del (ex Zaire);Africa Centro-Meridionale;Africa
58062;Montelanico;0;2;2;Perù;America Centro-Meridionale;America
58062;Montelanico;1;0;1;Bangladesh;Asia Centro-Meridionale;Asia
58062;Montelanico;1;0;1;Burkina Faso (ex Alto Volta);Africa Occidentale;Africa
58062;Montelanico;0;1;1;Cuba;America Centro-Meridionale;America
58062;Montelanico;0;1;1;Giappone;Asia Orientale;Asia
58062;Montelanico;1;0;1;India;Asia Centro-Meridionale;Asia
58062;Montelanico;1;0;1;Iran, Repubblica Islamica del;Asia Occidentale;Asia
58062;Montelanico;0;1;1;Moldova;Europa Centro-Orientale;Europa
58062;Montelanico;1;0;1;Pakistan;Asia Centro-Meridionale;Asia
58062;Montelanico;0;1;1;Polonia;Unione Europea;Europa
58062;Montelanico;0;1;1;Regno Unito;Altri paesi europei;Europa
58062;Montelanico;1;0;1;Senegal;Africa Occidentale;Africa
58062;Montelanico;1;0;1;Siria;Asia Occidentale;Asia
58062;Montelanico;1;0;1;Territori dell'Autonomia Palestinese;Asia Occidentale;Asia
58062;Montelanico;0;1;1;Ucraina;Europa Centro-Orientale;Europa
58062;Montelanico;1;0;1;Venezuela;America Centro-Meridionale;America
58063;Montelibretti;128;125;253;Romania;Unione Europea;Europa
58063;Montelibretti;18;13;31;Macedonia del Nord;Europa Centro-Orientale;Europa
58063;Montelibretti;5;11;16;Perù;America Centro-Meridionale;America
58063;Montelibretti;3;12;15;Polonia;Unione Europea;Europa
58063;Montelibretti;10;4;14;Albania;Europa Centro-Orientale;Europa
58063;Montelibretti;7;7;14;Filippine;Asia Orientale;Asia
58063;Montelibretti;6;7;13;Marocco;Africa Settentrionale;Africa
58063;Montelibretti;7;6;13;Moldova;Europa Centro-Orientale;Europa
58063;Montelibretti;2;8;10;Ucraina;Europa Centro-Orientale;Europa
58063;Montelibretti;4;5;9;India;Asia Centro-Meridionale;Asia
58063;Montelibretti;4;3;7;Egitto;Africa Settentrionale;Africa
58063;Montelibretti;3;3;6;Colombia;America Centro-Meridionale;America
58063;Montelibretti;2;4;6;Kosovo;Europa Centro-Orientale;Europa
58063;Montelibretti;1;5;6;Regno Unito;Altri paesi europei;Europa
58063;Montelibretti;2;2;4;Bangladesh;Asia Centro-Meridionale;Asia
58063;Montelibretti;1;3;4;Russa, Federazione;Europa Centro-Orientale;Europa
58063;Montelibretti;3;1;4;Sri Lanka (ex Ceylon);Asia Centro-Meridionale;Asia
58063;Montelibretti;1;2;3;Brasile;America Centro-Meridionale;America
58063;Montelibretti;1;2;3;Cile;America Centro-Meridionale;America
58063;Montelibretti;0;3;3;Germania;Unione Europea;Europa
58063;Montelibretti;1;2;3;Nigeria;Africa Occidentale;Africa
58063;Montelibretti;1;1;2;Argentina;America Centro-Meridionale;America
58063;Montelibretti;0;2;2;Francia;Unione Europea;Europa
58063;Montelibretti;0;2;2;Mauritius;Africa Orientale;Africa
58063;Montelibretti;0;2;2;Somalia;Africa Orientale;Africa
58063;Montelibretti;0;2;2;Venezuela;America Centro-Meridionale;America
58063;Montelibretti;1;0;1;Afghanistan;Asia Centro-Meridionale;Asia
58063;Montelibretti;0;1;1;Armenia;Asia Occidentale;Asia
58063;Montelibretti;1;0;1;Burkina Faso (ex Alto Volta);Africa Occidentale;Africa
58063;Montelibretti;0;1;1;Cinese, Repubblica Popolare;Asia Orientale;Asia
58063;Montelibretti;0;1;1;Cuba;America Centro-Meridionale;America
58063;Montelibretti;0;1;1;Dominicana, Repubblica;America Centro-Meridionale;America
58063;Montelibretti;1;0;1;Ecuador;America Centro-Meridionale;America
58063;Montelibretti;1;0;1;Gambia;Africa Occidentale;Africa
58063;Montelibretti;1;0;1;Guinea;Africa Occidentale;Africa
58063;Montelibretti;1;0;1;Guinea Bissau;Africa Occidentale;Africa
58063;Montelibretti;1;0;1;Namibia;Africa Centro-Meridionale;Africa
58063;Montelibretti;1;0;1;Pakistan;Asia Centro-Meridionale;Asia
58063;Montelibretti;1;0;1;Senegal;Africa Occidentale;Africa
58063;Montelibretti;0;1;1;Slovacchia;Unione Europea;Europa
58063;Montelibretti;0;1;1;Spagna;Unione Europea;Europa
58063;Montelibretti;1;0;1;Tunisia;Africa Settentrionale;Africa
58063;Montelibretti;1;0;1;Ungheria;Unione Europea;Europa
58064;Monte Porzio Catone;45;75;120;Romania;Unione Europea;Europa
58064;Monte Porzio Catone;26;27;53;Albania;Europa Centro-Orientale;Europa
58064;Monte Porzio Catone;11;15;26;Francia;Unione Europea;Europa
58064;Monte Porzio Catone;6;13;19;Ucraina;Europa Centro-Orientale;Europa
58064;Monte Porzio Catone;9;8;17;Filippine;Asia Orientale;Asia
58064;Monte Porzio Catone;5;12;17;Regno Unito;Altri paesi europei;Europa
58064;Monte Porzio Catone;8;8;16;Polonia;Unione Europea;Europa
58064;Monte Porzio Catone;4;6;10;Moldova;Europa Centro-Orientale;Europa
58064;Monte Porzio Catone;3;6;9;India;Asia Centro-Meridionale;Asia
58064;Monte Porzio Catone;4;4;8;Germania;Unione Europea;Europa
58064;Monte Porzio Catone;2;4;6;Spagna;Unione Europea;Europa
58064;Monte Porzio Catone;5;1;6;Stati Uniti d'America;America Settentrionale;America
58064;Monte Porzio Catone;2;3;5;Giordania;Asia Occidentale;Asia
58064;Monte Porzio Catone;3;2;5;Iran, Repubblica Islamica del;Asia Occidentale;Asia
58064;Monte Porzio Catone;2;3;5;Marocco;Africa Settentrionale;Africa
58064;Monte Porzio Catone;1;3;4;Bangladesh;Asia Centro-Meridionale;Asia
58064;Monte Porzio Catone;3;1;4;Cinese, Repubblica Popolare;Asia Orientale;Asia
58064;Monte Porzio Catone;4;0;4;Colombia;America Centro-Meridionale;America
58064;Monte Porzio Catone;1;3;4;Georgia;Asia Occidentale;Asia
58064;Monte Porzio Catone;1;3;4;Grecia;Unione Europea;Europa
58064;Monte Porzio Catone;3;1;4;Sri Lanka (ex Ceylon);Asia Centro-Meridionale;Asia
58064;Monte Porzio Catone;2;1;3;Belgio;Unione Europea;Europa
58064;Monte Porzio Catone;3;0;3;Egitto;Africa Settentrionale;Africa
58064;Monte Porzio Catone;2;1;3;Paesi Bassi;Unione Europea;Europa
58064;Monte Porzio Catone;0;3;3;Russa, Federazione;Europa Centro-Orientale;Europa
58064;Monte Porzio Catone;0;3;3;Svizzera;Altri paesi europei;Europa
58064;Monte Porzio Catone;0;2;2;Brasile;America Centro-Meridionale;America
58064;Monte Porzio Catone;0;2;2;Bulgaria;Unione Europea;Europa
58064;Monte Porzio Catone;0;2;2;Cuba;America Centro-Meridionale;America
58064;Monte Porzio Catone;1;1;2;El Salvador;America Centro-Meridionale;America
58064;Monte Porzio Catone;0;2;2;Giappone;Asia Orientale;Asia
58064;Monte Porzio Catone;2;0;2;Serbia, Repubblica di;Europa Centro-Orientale;Europa
58064;Monte Porzio Catone;1;1;2;Siria;Asia Occidentale;Asia
58064;Monte Porzio Catone;0;1;1;Argentina;America Centro-Meridionale;America
58064;Monte Porzio Catone;0;1;1;Austria;Unione Europea;Europa
58064;Monte Porzio Catone;1;0;1;Benin (ex Dahomey);Africa Occidentale;Africa
58064;Monte Porzio Catone;0;1;1;Camerun;Africa Centro-Meridionale;Africa
58064;Monte Porzio Catone;1;0;1;Corea, Repubblica (Corea del Sud);Asia Orientale;Asia
58064;Monte Porzio Catone;1;0;1;Costa d'Avorio;Africa Occidentale;Africa
58064;Monte Porzio Catone;0;1;1;Croazia;Unione Europea;Europa
58064;Monte Porzio Catone;0;1;1;Danimarca;Unione Europea;Europa
58064;Monte Porzio Catone;0;1;1;Etiopia;Africa Orientale;Africa
58064;Monte Porzio Catone;1;0;1;Guinea Bissau;Africa Occidentale;Africa
58064;Monte Porzio Catone;1;0;1;Guyana;America Centro-Meridionale;America
58064;Monte Porzio Catone;0;1;1;Lettonia;Unione Europea;Europa
58064;Monte Porzio Catone;1;0;1;Montenegro;Europa Centro-Orientale;Europa
58064;Monte Porzio Catone;1;0;1;Pakistan;Asia Centro-Meridionale;Asia
58064;Monte Porzio Catone;0;1;1;Paraguay;America Centro-Meridionale;America
58064;Monte Porzio Catone;1;0;1;Perù;America Centro-Meridionale;America
58064;Monte Porzio Catone;0;1;1;Slovacchia;Unione Europea;Europa
58064;Monte Porzio Catone;0;1;1;Svezia;Unione Europea;Europa
58064;Monte Porzio Catone;0;1;1;Thailandia;Asia Orientale;Asia
58064;Monte Porzio Catone;1;0;1;Turchia;Europa Centro-Orientale;Europa
58064;Monte Porzio Catone;0;1;1;Venezuela;America Centro-Meridionale;America
58065;Monterotondo;1218;1332;2550;Romania;Unione Europea;Europa
58065;Monterotondo;166;162;328;Albania;Europa Centro-Orientale;Europa
58065;Monterotondo;129;180;309;Moldova;Europa Centro-Orientale;Europa
58065;Monterotondo;85;138;223;Polonia;Unione Europea;Europa
58065;Monterotondo;114;50;164;Bangladesh;Asia Centro-Meridionale;Asia
58065;Monterotondo;50;113;163;Ucraina;Europa Centro-Orientale;Europa
58065;Monterotondo;55;53;108;Cinese, Repubblica Popolare;Asia Orientale;Asia
58065;Monterotondo;35;61;96;Perù;America Centro-Meridionale;America
58065;Monterotondo;68;11;79;Egitto;Africa Settentrionale;Africa
58065;Monterotondo;41;24;65;Pakistan;Asia Centro-Meridionale;Asia
58065;Monterotondo;19;39;58;Nigeria;Africa Occidentale;Africa
58065;Monterotondo;23;34;57;Ecuador;America Centro-Meridionale;America
58065;Monterotondo;26;24;50;Tunisia;Africa Settentrionale;Africa
58065;Monterotondo;19;19;38;Filippine;Asia Orientale;Asia
58065;Monterotondo;18;18;36;Marocco;Africa Settentrionale;Africa
58065;Monterotondo;21;15;36;Sri Lanka (ex Ceylon);Asia Centro-Meridionale;Asia
58065;Monterotondo;10;22;32;Cuba;America Centro-Meridionale;America
58065;Monterotondo;11;19;30;Brasile;America Centro-Meridionale;America
58065;Monterotondo;17;13;30;India;Asia Centro-Meridionale;Asia
58065;Monterotondo;14;15;29;Macedonia del Nord;Europa Centro-Orientale;Europa
58065;Monterotondo;6;16;22;Russa, Federazione;Europa Centro-Orientale;Europa
58065;Monterotondo;2;20;22;Spagna;Unione Europea;Europa
58065;Monterotondo;15;6;21;Senegal;Africa Occidentale;Africa
58065;Monterotondo;10;9;19;Colombia;America Centro-Meridionale;America
58065;Monterotondo;8;11;19;Congo, Repubblica democratica del (ex Zaire);Africa Centro-Meridionale;Africa
58065;Monterotondo;6;13;19;Francia;Unione Europea;Europa
58065;Monterotondo;7;10;17;Bulgaria;Unione Europea;Europa
58065;Monterotondo;6;11;17;Camerun;Africa Centro-Meridionale;Africa
58065;Monterotondo;10;7;17;Regno Unito;Altri paesi europei;Europa
58065;Monterotondo;9;7;16;Etiopia;Africa Orientale;Africa
58065;Monterotondo;5;10;15;Congo (Repubblica del);Africa Centro-Meridionale;Africa
